,bh,bh_id,bj,jg_id,jgmc,njdm_id,xqh_id,zyh,zyh_id,zymc,njmc
25,15203001,15203001,播音151,20,新闻与传播学院,2015,1,2030,2030,播音与主持艺术,2015
26,15203002,15203002,播音152,20,新闻与传播学院,2015,1,2030,2030,播音与主持艺术,2015
27,15203003,15203003,播音153,20,新闻与传播学院,2015,1,2030,2030,播音与主持艺术,2015
47,15117001,15117001,产品151,11,美术与设计学院,2015,1,1170,1170,产品设计,2015
48,15117002,15117002,产品152,11,美术与设计学院,2015,1,1170,1170,产品设计,2015
68,15095001,15095001,城规151,9,建筑与城市规划学院,2015,1,950,950,城乡规划,2015
69,15095002,15095002,城规152,9,建筑与城市规划学院,2015,1,950,950,城乡规划,2015
84,15015001,15015001,地规151,1,地理科学与遥感学院,2015,1,151,151,人文地理与城乡规划(不动产),2015
85,15015002,15015002,地规152,1,地理科学与遥感学院,2015,1,152,152,人文地理与城乡规划(区域物流),2015
99,15016001,15016001,地环151,1,地理科学与遥感学院,2015,1,160,160,自然地理与资源环境,2015
110,15011001,15011001,地理151,1,地理科学与遥感学院,2015,1,110,110,地理科学,2015
136,15014001,15014001,地信151,1,地理科学与遥感学院,2015,1,140,140,地理信息科学,2015
172,15073001,15073001,电气151,7,机械与电气工程学院,2015,1,733,733,电气工程及其自动化(电力系统自动化),2015
173,15073002,15073002,电气152,7,机械与电气工程学院,2015,1,733,733,电气工程及其自动化(电力系统自动化),2015
174,15073003,15073003,电气153,7,机械与电气工程学院,2015,1,734,734,电气工程及其自动化(工业自动化),2015
175,15073004,15073004,电气154,7,机械与电气工程学院,2015,1,734,734,电气工程及其自动化(工业自动化),2015
208,15658001,15658001,电商151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6580,6580,电子商务,2015
209,15658002,15658002,电商152,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6580,6580,电子商务,2015
234,15074001,15074001,电信151,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2015,1,741,741,电子信息工程(电子信息工程),2015
235,15074002,15074002,电信152,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2015,1,743,743,电子信息工程(音视频与艺术照明工程),2015
276,15192001,15192001,电子151,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2015,1,1923,1923,电子信息科学与技术(物联网技术),2015
303,15112001,15112001,动画151,11,美术与设计学院,2015,1,1127,1127,动画(影视动画),2015
304,15112002,15112002,动画152,11,美术与设计学院,2015,1,1127,1127,动画(影视动画),2015
305,15112003,15112003,动画153,11,美术与设计学院,2015,1,1128,1128,动画(游戏动画),2015
371,15021001,15021001,法学151,2,法学院(律师学院),2015,1,212,212,法学(律师),2015
372,15021002,15021002,法学152,2,法学院(律师学院),2015,1,210,210,法学,2015
373,15021003,15021003,法学153,2,法学院(律师学院),2015,1,210,210,法学,2015
374,15021004,15021004,法学154,2,法学院(律师学院),2015,1,210,210,法学,2015
375,15021005,15021005,法学155,2,法学院(律师学院),2015,1,210,210,法学,2015
376,15021006,15021006,法学156,2,法学院(律师学院),2015,1,212,212,法学(律师),2015
377,15021007,15021007,法学157,2,法学院(律师学院),2015,1,210,210,法学,2015
419,15300101,15300101,法学二151,30,第二专业,2015,1,3001,3001,法学(二),2015
429,15183001,15183001,法语151,18,外国语学院,2015,1,1830,1830,法语,2015
436,15651001,15651001,房产151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6510,6510,房地产开发与管理,2015
455,15118001,15118001,服装151,11,美术与设计学院,2015,1,1181,1181,服装与服饰设计(服装设计),2015
456,15118002,15118002,服装152,11,美术与设计学院,2015,1,1182,1182,服装与服饰设计(服装表演与设计),2015
483,15165001,15165001,给排151,16,土木工程学院,2015,1,1650,1650,给排水科学与工程,2015
484,15165002,15165002,给排152,16,土木工程学院,2015,1,1650,1650,给排水科学与工程,2015
525,15654001,15654001,工程151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6541,6541,工程管理(投资与造价管理),2015
526,15654002,15654002,工程152,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6541,6541,工程管理(投资与造价管理),2015
527,15654003,15654003,工程153,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6543,6543,工程管理(物业管理),2015
575,15655001,15655001,工商151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6550,6550,工商管理,2015
576,15655002,15655002,工商152,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6550,6550,工商管理,2015
577,15655003,15655003,工商153,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6550,6550,工商管理,2015
578,15655004,15655004,工商154,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6550,6550,工商管理,2015
623,15661003,15661003,工卫151,268,国际教育学院（卫斯理安学院）,2015,1,6612,6612,工商管理(卫斯理安),2015
642,15075001,15075001,工业151,7,机械与电气工程学院,2015,1,750,750,工业设计,2015
655,15034001,15034001,公共151,3,公共管理学院,2015,1,340,340,公共事业管理,2015
656,15033401,15033401,公共152,3,公共管理学院,2015,1,334,334,公共事业管理（高水平运动员）,2015
665,15194001,15194001,光电151,19,物理与材料科学学院,2015,1,1940,1940,光电信息科学与工程,2015
666,15194002,15194002,光电152,19,物理与材料科学学院,2015,1,1940,1940,光电信息科学与工程,2015
690,15204001,15204001,广编151,20,新闻与传播学院,2015,1,2040,2040,广播电视编导,2015
691,15204002,15204002,广编152,20,新闻与传播学院,2015,1,2040,2040,广播电视编导,2015
692,15204003,15204003,广编153,20,新闻与传播学院,2015,1,2040,2040,广播电视编导,2015
693,15204004,15204004,广编154,20,新闻与传播学院,2015,1,2041,2041,广播电视编导(校企协同育人实验班),2015
731,15205001,15205001,广电151,20,新闻与传播学院,2015,1,2050,2050,广播电视学,2015
732,15205002,15205002,广电152,20,新闻与传播学院,2015,1,2050,2050,广播电视学,2015
733,15205003,6E55A4FAD16E54B6E0531F6411AC4266,广电153,20,新闻与传播学院,2015,1,2050,2050,广播电视学,2015
759,15202001,15202001,广告151,20,新闻与传播学院,2015,1,2020,2020,广告学,2015
767,15301101,15301101,广告二151,30,第二专业,2015,1,3011,3011,广告学(二),2015
791,15641001,15641001,国贸151,64,经济与统计学院,2015,1,6410,6410,国际经济与贸易,2015
792,15641002,15641002,国贸152,64,经济与统计学院,2015,1,6410,6410,国际经济与贸易,2015
793,15641003,15641003,国贸153,64,经济与统计学院,2015,1,6410,6410,国际经济与贸易,2015
794,15641004,15641004,国贸154,64,经济与统计学院,2015,1,6410,6410,国际经济与贸易,2015
814,15124001,15124001,汉教151,12,人文学院,2015,1,1240,1240,汉语国际教育,2015
899,15121001,15121001,汉语151,12,人文学院,2015,1,1211,1211,汉语言文学(教师教育),2015
900,15121002,15121002,汉语152,12,人文学院,2015,1,1211,1211,汉语言文学(教师教育),2015
901,15121003,15121003,汉语153,12,人文学院,2015,1,1211,1211,汉语言文学(教师教育),2015
902,15121004,15121004,汉语154,12,人文学院,2015,1,1215,1215,汉语言文学(创作与编辑),2015
903,15121005,15121005,汉语155,12,人文学院,2015,1,1216,1216,汉语言文学(戏剧与影视学),2015
904,15121006,15121006,汉语156,12,人文学院,2015,1,1212,1212,汉语言文学(文学),2015
905,15121007,15121007,汉语157,12,人文学院,2015,1,1213,1213,汉语言文学(应用语言学),2015
906,15121008,15121008,汉语158,12,人文学院,2015,1,1214,1214,汉语言文学(秘书学),2015
907,15121009,15121009,汉语159,12,人文学院,2015,1,1214,1214,汉语言文学(秘书学),2015
975,15052001,15052001,化工151,5,化学化工学院,2015,1,520,520,化学工程与工艺,2015
976,15052002,15052002,化工152,5,化学化工学院,2015,1,520,520,化学工程与工艺,2015
977,15053003,15053003,化工153,5,化学化工学院,2015,1,520,520,化学工程与工艺,2015
1016,15051001,15051001,化学151,5,化学化工学院,2015,1,514,514,化学(教师教育),2015
1017,15051002,15051002,化学152,5,化学化工学院,2015,1,516,516,化学(精细化学品化学与技术),2015
1054,15041001,15041001,环工151,4,环境科学与工程学院,2015,1,410,410,环境工程,2015
1055,15041002,15041002,环工152,4,环境科学与工程学院,2015,1,410,410,环境工程,2015
1087,15042001,15042001,环科151,4,环境科学与工程学院,2015,1,420,420,环境科学,2015
1088,15042002,15042002,环科152,4,环境科学与工程学院,2015,1,,,,2015
1103,15113901,15113901,环设151,11,美术与设计学院,2015,1,1139,1139,环境设计,2015
1104,15113902,15113902,环设152,11,美术与设计学院,2015,1,1139,1139,环境设计,2015
1138,15643001,15643001,会计151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6430,6430,会计学,2015
1139,15643002,15643002,会计152,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6430,6430,会计学,2015
1140,15643003,15643003,会计153,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6430,6430,会计学,2015
1141,15643004,15643004,会计154,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6430,6430,会计学,2015
1172,15300901,15300901,会计二151,30,第二专业,2015,1,3009,3009,会计学(二),2015
1187,15103001,15103001,会展151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,1030,1030,会展经济与管理,2015
1188,15103002,15103002,会展152,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,1030,1030,会展经济与管理,2015
1189,15103003,15103003,会展153,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,1030,1030,会展经济与管理,2015
1203,15116001,15116001,绘画151,11,美术与设计学院,2015,1,1160,1160,绘画,2015
1245,15072001,15072001,机械151,7,机械与电气工程学院,2015,1,720,720,机械设计制造及其自动化,2015
1246,15072002,15072002,机械152,7,机械与电气工程学院,2015,1,720,720,机械设计制造及其自动化,2015
1247,15072003,15072003,机械153,7,机械与电气工程学院,2015,1,720,720,机械设计制造及其自动化,2015
1248,15072004,15072004,机械154,7,机械与电气工程学院,2015,1,720,720,机械设计制造及其自动化,2015
1351,15061001,15061001,计机151,6,计算机科学与网络工程学院,2015,1,610,610,计算机科学与技术,2015
1352,15061002,15061002,计机152,6,计算机科学与网络工程学院,2015,1,610,610,计算机科学与技术,2015
1356,15301501,15301501,计机二151,30,第二专业,2015,1,3015,3015,软件工程(二),2015
1405,15166001,15166001,建能151,16,土木工程学院,2015,1,1660,1660,建筑环境与能源应用工程,2015
1406,15166002,15166002,建能152,16,土木工程学院,2015,1,1660,1660,建筑环境与能源应用工程,2015
1445,15091001,15091001,建筑151,9,建筑与城市规划学院,2015,1,910,910,建筑学,2015
1446,15091002,15091002,建筑152,9,建筑与城市规划学院,2015,1,910,910,建筑学,2015
1447,15091003,15091003,建筑153,9,建筑与城市规划学院,2015,1,910,910,建筑学,2015
1469,15162001,15162001,交通151,16,土木工程学院,2015,1,1620,1620,交通工程,2015
1482,15082001,15082001,教技151,8,教育学院(师范学院),2015,1,820,820,教育技术学,2015
1490,15646001,15646001,金工151,64,经济与统计学院,2015,1,6460,6460,金融工程,2015
1491,15646002,15646002,金工152,64,经济与统计学院,2015,1,6460,6460,金融工程,2015
1516,15642001,15642001,金融151,64,经济与统计学院,2015,1,6420,6420,金融学,2015
1517,15642002,15642002,金融152,64,经济与统计学院,2015,1,6420,6420,金融学,2015
1518,15642003,15642003,金融153,64,经济与统计学院,2015,1,6420,6420,金融学,2015
1519,15642004,15642004,金融154,64,经济与统计学院,2015,1,6420,6420,金融学,2015
1550,15301001,15301001,金融二151,30,第二专业,2015,1,3010,3010,金融学(二),2015
1557,15645001,15645001,经济151,64,经济与统计学院,2015,1,6450,6450,经济学,2015
1558,15645002,15645002,经济152,64,经济与统计学院,2015,1,6450,6450,经济学,2015
1559,15645003,15645003,经济153,,,2015,1,,,,2015
1568,15661002,15661002,经卫151,268,国际教育学院（卫斯理安学院）,2015,1,6611,6611,经济学(卫斯理安),2015
1572,15093101,15093101,景观151,9,建筑与城市规划学院,2015,1,931,931,建筑学(景观建筑),2015
1594,15122001,15122001,历史151,12,人文学院,2015,1,1221,1221,历史学(教师教育),2015
1595,15122002,15122002,历史152,12,人文学院,2015,1,1222,1222,历史学(文化资源开发与利用),2015
1641,15101001,15101001,旅游151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,1015,1015,旅游管理(旅游企业管理),2015
1642,15101002,15101002,旅游152,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,1013,1013,旅游管理(酒店管理),2015
1643,15101003,15101003,旅游153,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,1015,1015,旅游管理(旅游企业管理),2015
1644,15101004,15101004,旅游154,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,1027,1027,旅游管理(校企协同育人实验班),2015
1663,15206001,15206001,媒体151,20,新闻与传播学院,2015,1,2060,2060,网络与新媒体,2015
1664,15206002,15206002,媒体152,20,新闻与传播学院,2015,1,2060,2060,网络与新媒体,2015
1665,15206003,15206003,媒体153,20,新闻与传播学院,2015,1,2060,2060,网络与新媒体,2015
1698,15111001,15111001,美术151,11,美术与设计学院,2015,1,1111,1111,美术学(教师教育),2015
1699,15111002,15111002,美术152,11,美术与设计学院,2015,1,1111,1111,美术学(教师教育),2015
1700,15111003,15111003,美术153,11,美术与设计学院,2015,1,1111,1111,美术学(教师教育),2015
1732,15657001,15657001,人力151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6570,6570,人力资源管理,2015
1733,15657002,15657002,人力152,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6570,6570,人力资源管理,2015
1751,15182001,15182001,日语151,18,外国语学院,2015,1,1820,1820,日语,2015
1752,15182002,15182002,日语152,18,外国语学院,2015,1,1820,1820,日语,2015
1760,15063004,15063004,软件151,6,计算机科学与网络工程学院,2015,1,630,630,软件工程,2015
1761,15063005,15063005,软件152,6,计算机科学与网络工程学院,2015,1,630,630,软件工程,2015
1762,15063006,15063006,软件153,6,计算机科学与网络工程学院,2015,1,630,630,软件工程,2015
1802,15031001,15031001,社工151,3,公共管理学院,2015,1,310,310,社会工作,2015
1803,15031002,15031002,社工152,3,公共管理学院,2015,1,310,310,社会工作,2015
1834,15173001,15173001,社体151,17,体育学院,2015,1,1730,1730,社会体育指导与管理,2015
1835,15173002,15173002,社体152,17,体育学院,2015,1,1730,1730,社会体育指导与管理,2015
1897,15142001,15142001,生工151,14,生命科学学院,2015,1,1420,1420,生物工程,2015
1898,15152002,15152002,生工152,14,生命科学学院,2015,1,,,,2015
1917,15143001,15143001,生技151,14,生命科学学院,2015,1,1430,1430,生物技术,2015
1918,15153002,15153002,生技152,14,生命科学学院,2015,1,,,,2015
1943,15141001,15141001,生科151,14,生命科学学院,2015,1,1410,1410,生物科学,2015
1944,15141002,15141002,生科152,14,生命科学学院,2015,1,,,,2015
1973,15053001,15053001,食品151,5,化学化工学院,2015,1,533,533,食品科学与工程(食品科学与工程),2015
1974,15053002,15053002,食品152,5,化学化工学院,2015,1,532,532,食品科学与工程(食品质量与安全),2015
1990,15656001,15656001,市场151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6560,6560,市场营销,2015
1991,15656002,15656002,市场152,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6560,6560,市场营销,2015
2004,15119001,15119001,视觉151,11,美术与设计学院,2015,1,1190,1190,视觉传达设计,2015
2005,15119002,15119002,视觉152,11,美术与设计学院,2015,1,1190,1190,视觉传达设计,2015
2060,15151001,15151001,数学151,15,数学与信息科学学院,2015,1,1513,1513,数学与应用数学(基础数学),2015
2061,15151002,15151002,数学152,15,数学与信息科学学院,2015,1,1511,1511,数学与应用数学(教师教育),2015
2062,15151003,15151003,数学153,15,数学与信息科学学院,2015,1,1511,1511,数学与应用数学(教师教育),2015
2063,15151004,15151004,数学154,15,数学与信息科学学院,2015,1,1514,1514,数学与应用数学(精算学),2015
2064,15151005,15151005,数学155,15,数学与信息科学学院,2015,1,1512,1512,数学与应用数学(金融数学),2015
2105,15631001,15631001,思教151,63,马克思主义学院,2015,1,6310,6310,思想政治教育,2015
2139,15171001,15171001,体教151,17,体育学院,2015,1,1710,1710,体育教育,2015
2140,15171002,15171002,体教152,17,体育学院,2015,1,1710,1710,体育教育,2015
2158,15076001,15076001,通信151,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2015,1,760,760,通信工程,2015
2165,15644001,15644001,统计151,64,经济与统计学院,2015,1,6440,6440,统计学,2015
2238,15161001,15161001,土木151,16,土木工程学院,2015,1,1670,1670,土木工程(综合试点),2015
2239,15161002,15161002,土木152,16,土木工程学院,2015,1,1670,1670,土木工程(综合试点),2015
2240,15161003,15161003,土木153,16,土木工程学院,2015,1,1613,1613,土木工程(地下建筑工程),2015
2241,15161004,15161004,土木154,16,土木工程学院,2015,1,1612,1612,土木工程(道路与桥梁工程),2015
2242,15161005,15161005,土木155,16,土木工程学院,2015,1,1612,1612,土木工程(道路与桥梁工程),2015
2243,15161006,15161006,土木156,16,土木工程学院,2015,1,1611,1611,土木工程(建筑工程),2015
2244,15161007,15161007,土木157,16,土木工程学院,2015,1,1611,1611,土木工程(建筑工程),2015
2245,15161008,15161008,土木158,16,土木工程学院,2015,1,1614,1614,土木工程(结构分析),2015
2332,15062002,15062002,网络151,6,计算机科学与网络工程学院,2015,1,620,620,网络工程,2015
2333,15062003,15062003,网络152,6,计算机科学与网络工程学院,2015,1,620,620,网络工程,2015
2350,15661001,15661001,卫斯151,66,国际教育学 院/卫斯理安学院,2015,1,,,,2015
2370,15212001,15212001,舞蹈151,21,音乐舞蹈学院,2015,1,2121,2121,舞蹈编导(教师教育),2015
2371,15212002,15212002,舞蹈152,21,音乐舞蹈学院,2015,1,2122,2122,舞蹈编导(编导),2015
2405,15191001,15191001,物理151,19,物理与材料科学学院,2015,1,19A5,19A5,物理学(教师教育),2015
2406,15191002,15191002,物理152,19,物理与材料科学学院,2015,1,19A5,19A5,物理学(教师教育),2015
2418,15195002,15195002,物联151,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2015,1,1950,1950,物联网工程,2015
2419,15195003,15195003,物联152,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2015,1,1950,1950,物联网工程,2015
2447,15659001,15659001,物流151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6590,6590,物流管理,2015
2448,15659002,15659002,物流152,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,6590,6590,物流管理,2015
2471,15086001,15086001,小教151,8,教育学院(师范学院),2015,1,860,860,小学教育,2015
2497,15083001,15083001,心理151,8,教育学院(师范学院),2015,1,830,830,心理学,2015
2498,15083002,15083002,心理152,8,教育学院(师范学院),2015,1,831,831,心理学(特殊儿童心理发展与教育),2015
2512,15153001,15153001,信安151,15,数学与信息科学学院,2015,1,1530,1530,信息安全,2015
2534,15152001,15152001,信计151,15,数学与信息科学学院,2015,1,1520,1520,信息与计算科学,2015
2573,15033001,15033001,行政151,3,公共管理学院,2015,1,330,330,行政管理,2015
2574,15033002,15033002,行政152,3,公共管理学院,2015,1,330,330,行政管理,2015
2614,15085001,15085001,学前151,8,教育学院(师范学院),2015,1,850,850,学前教育,2015
2676,15211001,15211001,音乐151,21,音乐舞蹈学院,2015,1,2110,2110,音乐学,2015
2677,15211002,15211002,音乐152,21,音乐舞蹈学院,2015,1,2110,2110,音乐学,2015
2678,15211003,15211003,音乐153,21,音乐舞蹈学院,2015,1,2110,2110,音乐学,2015
2790,15181001,15181001,英语151,18,外国语学院,2015,1,1814,1814,英语(教师教育),2015
2791,15181002,15181002,英语152,18,外国语学院,2015,1,1814,1814,英语(教师教育),2015
2792,15181003,15181003,英语153,18,外国语学院,2015,1,1814,1814,英语(教师教育),2015
2793,15181004,15181004,英语154,18,外国语学院,2015,1,1812,1812,英语(翻译),2015
2794,15181005,15181005,英语155,18,外国语学院,2015,1,1812,1812,英语(翻译),2015
2795,15181006,15181006,英语156,18,外国语学院,2015,1,1811,1811,英语(国际商务),2015
2796,15181007,15181007,英语157,18,外国语学院,2015,1,1811,1811,英语(国际商务),2015
2797,15181008,15181008,英语158,18,外国语学院,2015,1,1811,1811,英语(国际商务),2015
2798,15181009,15181009,英语159,18,外国语学院,2015,1,1811,1811,英语(国际商务),2015
2872,15300701,15300701,英语二151,30,第二专业,2015,1,3005,3005,英语(二),2015
2873,15300702,15300702,英语二152,30,第二专业,2015,1,3005,3005,英语(二),2015
2874,15300703,15300703,英语二153,30,第二专业,2015,1,3005,3005,英语(二),2015
2886,15061004,15061004,应卫151,268,国际教育学院（卫斯理安学院）,2015,1,6613,6613,应用心理学(卫斯理安),2015
2902,15084001,15084001,应心151,8,教育学院(师范学院),2015,1,840,840,应用心理学,2015
2923,15300801,15300801,应心二151,30,第二专业,2015,1,3008,3008,应用心理学(二),2015
2934,15125001,15125001,预科151,12,人文学院,2015,1,1250,1250,少数民族预科班,2015
2942,15097001,15097001,园林151,9,建筑与城市规划学院,2015,1,970,970,风景园林,2015
2943,15097002,15097002,园林152,9,建筑与城市规划学院,2015,1,970,970,风景园林,2015
2983,15102001,15102001,中法151,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,1026,1026,旅游管理[中法],2015
2984,15102002,15102002,中法152,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,1026,1026,旅游管理[中法],2015
2985,15102003,15102003,中法153,A8949843A41F6F60E053206411ACFBC4,管理学院,2015,1,,,,2015
28,16203001,16203001,播音161,20,新闻与传播学院,2016,1,2030,2030,播音与主持艺术,2016
29,16203002,16203002,播音162,20,新闻与传播学院,2016,1,2030,2030,播音与主持艺术,2016
30,16203003,16203003,播音163,20,新闻与传播学院,2016,1,2030,2030,播音与主持艺术,2016
49,16117001,16117001,产品161,11,美术与设计学院,2016,1,1170,1170,产品设计,2016
50,16117002,16117002,产品162,11,美术与设计学院,2016,1,1170,1170,产品设计,2016
70,16095001,16095001,城规161,9,建筑与城市规划学院,2016,1,950,950,城乡规划,2016
71,16095002,16095002,城规162,9,建筑与城市规划学院,2016,1,950,950,城乡规划,2016
86,16015001,16015001,地规161,1,地理科学与遥感学院,2016,1,151,151,人文地理与城乡规划(不动产),2016
87,16015002,16015002,地规162,1,地理科学与遥感学院,2016,1,152,152,人文地理与城乡规划(区域物流),2016
111,16011001,16011001,地理161,1,地理科学与遥感学院,2016,1,110,110,地理科学,2016
137,16014001,16014001,地信161,1,地理科学与遥感学院,2016,1,140,140,地理信息科学,2016
176,16073001,16073001,电气161,7,机械与电气工程学院,2016,1,733,733,电气工程及其自动化(电力系统自动化),2016
177,16073002,16073002,电气162,7,机械与电气工程学院,2016,1,733,733,电气工程及其自动化(电力系统自动化),2016
178,16073003,16073003,电气163,7,机械与电气工程学院,2016,1,734,734,电气工程及其自动化(工业自动化),2016
179,16073004,16073004,电气164,7,机械与电气工程学院,2016,1,734,734,电气工程及其自动化(工业自动化),2016
210,16658001,16658001,电商161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6580,6580,电子商务,2016
211,16658002,16658002,电商162,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6580,6580,电子商务,2016
236,16074001,16074001,电信161,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2016,1,741,741,电子信息工程(电子信息工程),2016
237,16074002,16074002,电信162,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2016,1,741,741,电子信息工程(电子信息工程),2016
238,16074003,6C4E9A2212BD56E1E0531F6411AC48C7,电信163,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2016,1,743,743,电子信息工程(音视频与艺术照明工程),2016
277,16192001,16192001,电子161,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2016,1,1923,1923,电子信息科学与技术(物联网技术),2016
278,16192002,16192002,电子162,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2016,1,1923,1923,电子信息科学与技术(物联网技术),2016
306,16112001,16112001,动画161,11,美术与设计学院,2016,1,1127,1127,动画(影视动画),2016
307,16112002,16112002,动画162,11,美术与设计学院,2016,1,1127,1127,动画(影视动画),2016
308,16112003,16112003,动画163,11,美术与设计学院,2016,1,1128,1128,动画(游戏动画),2016
378,16021201,16021201,法学161,2,法学院(律师学院),2016,1,212,212,法学(律师),2016
379,16021002,16021002,法学162,2,法学院(律师学院),2016,1,210,210,法学,2016
380,16021003,16021003,法学163,2,法学院(律师学院),2016,1,210,210,法学,2016
381,16021004,16021004,法学164,2,法学院(律师学院),2016,1,210,210,法学,2016
382,16021005,16021005,法学165,2,法学院(律师学院),2016,1,210,210,法学,2016
383,16021001,16021001,法学166,2,法学院(律师学院),2016,1,210,210,法学,2016
384,16021006,16021006,法学167,2,法学院(律师学院),2016,1,210,210,法学,2016
420,16300101,16300101,法学二161,30,第二专业,2016,1,3001,3001,法学(二),2016
430,16183001,16183001,法语161,18,外国语学院,2016,1,1830,1830,法语,2016
437,16651001,16651001,房产161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6510,6510,房地产开发与管理,2016
440,16301201,16301201,房产二161,30,第二专业,2016,1,,,,2016
457,16118001,16118001,服装161,11,美术与设计学院,2016,1,1181,1181,服装与服饰设计(服装设计),2016
458,16118201,16118201,服装162,11,美术与设计学院,2016,1,1182,1182,服装与服饰设计(服装表演与设计),2016
485,16165001,16165001,给排161,16,土木工程学院,2016,1,1650,1650,给排水科学与工程,2016
486,16165002,16165002,给排162,16,土木工程学院,2016,1,1650,1650,给排水科学与工程,2016
528,16654001,16654001,工程161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6541,6541,工程管理(投资与造价管理),2016
529,16654002,16654002,工程162,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6541,6541,工程管理(投资与造价管理),2016
530,16654003,7AA97C1882277824E053206411AC3135,工程163,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6543,6543,工程管理(物业管理),2016
579,16655001,16655001,工商161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6550,6550,工商管理,2016
580,16655002,16655002,工商162,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6550,6550,工商管理,2016
581,16655003,16655003,工商163,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6550,6550,工商管理,2016
620,16300701,16300701,工商二161,30,第二专业,2016,1,,,,2016
624,16661003,16661003,工卫161,268,国际教育学院（卫斯理安学院）,2016,1,6612,6612,工商管理(卫斯理安),2016
643,16075001,16075001,工业161,7,机械与电气工程学院,2016,1,750,750,工业设计,2016
657,16034001,16034001,公共161,3,公共管理学院,2016,1,340,340,公共事业管理,2016
659,16033401,16033401,公共高161,3,公共管理学院,2016,1,334,334,公共事业管理（高水平运动员）,2016
667,16194001,16194001,光电161,19,物理与材料科学学院,2016,1,1940,1940,光电信息科学与工程,2016
668,16194002,16194002,光电162,19,物理与材料科学学院,2016,1,1940,1940,光电信息科学与工程,2016
694,16204001,16204001,广编161,20,新闻与传播学院,2016,1,2040,2040,广播电视编导,2016
695,16204002,16204002,广编162,20,新闻与传播学院,2016,1,2040,2040,广播电视编导,2016
696,16204003,16204003,广编163,20,新闻与传播学院,2016,1,2040,2040,广播电视编导,2016
697,16204004,6E8560F4504B7BEFE053206411ACEA3D,广编164,20,新闻与传播学院,2016,1,2041,2041,广播电视编导(校企协同育人实验班),2016
734,16205001,16205001,广电161,20,新闻与传播学院,2016,1,2050,2050,广播电视学,2016
735,16205002,16205002,广电162,20,新闻与传播学院,2016,1,2050,2050,广播电视学,2016
760,16202001,16202001,广告161,20,新闻与传播学院,2016,1,2020,2020,广告学,2016
768,16301101,16301101,广告二161,30,第二专业,2016,1,3011,3011,广告学(二),2016
795,16641001,16641001,国贸161,64,经济与统计学院,2016,1,6410,6410,国际经济与贸易,2016
796,16641002,16641002,国贸162,64,经济与统计学院,2016,1,6410,6410,国际经济与贸易,2016
